name,description,price,sku,imageUrls,brand
NB1-63 2P C32 DC/AC Int. Aut. Termomagnetico Para Riel 2P 32A Dc / Ac 250V 10Ka,NB1-63 2P C32 DC/AC Int. Aut. Termomagnetico Para Riel 2P 32A Dc / Ac 250V 10Ka,29.18,"Código: 181874
CHINT
Ref./Fab: NB1-63 2P C32 DC/AC
Cant.Disponible: 21
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 29.18",https://store.grupocoinp.com/web/image/product.product/16792/image_1024/%5BNB1-63%20%202P%20C32%20DC-AC%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%202P%2032A%20Dc%20-%20Ac%20250V%2010Ka%20?unique=13f5725,chint-103
NB1-63 2P C40 DC/AC Int. Aut. Termomagnetico Para Riel 2P 40A Dc / Ac 250V 10Ka,NB1-63 2P C40 DC/AC Int. Aut. Termomagnetico Para Riel 2P 40A Dc / Ac 250V 10Ka,29.18,"Código: 181875
CHINT
Ref./Fab: NB1-63 2P C40 DC/AC
Cant.Disponible: 24
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 29.18",https://store.grupocoinp.com/web/image/product.product/16793/image_1024/%5BNB1-63%20%202P%20C40%20DC-AC%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%202P%2040A%20Dc%20-%20Ac%20250V%2010Ka%20?unique=f193597,chint-103
NB1-63 2P C50 DC/AC Int. Aut. Termomagnetico Para Riel 2P 50A Dc / Ac 250V 10Ka,NB1-63 2P C50 DC/AC Int. Aut. Termomagnetico Para Riel 2P 50A Dc / Ac 250V 10Ka,32.1,"Código: 181876
CHINT
Ref./Fab: NB1-63 2P C50 DC/AC
Cant.Disponible: 6
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 32.10",https://store.grupocoinp.com/web/image/product.product/16794/image_1024/%5BNB1-63%202P%20C50%20DC-AC%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%202P%2050A%20Dc%20-%20Ac%20250V%2010Ka%20?unique=3b6d9ba,chint-103
NB1-63 2P C63 DC/AC Int. Aut. Termomagnetico Para Riel 2P 63A Dc / Ac 250V 10Ka,NB1-63 2P C63 DC/AC Int. Aut. Termomagnetico Para Riel 2P 63A Dc / Ac 250V 10Ka,32.1,"Código: 181877
CHINT
Ref./Fab: NB1-63 2P C63 DC/AC
Cant.Disponible: 24
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 32.10",https://store.grupocoinp.com/web/image/product.product/16795/image_1024/%5BNB1-63%20%202P%20C63%20DC-AC%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%202P%2063A%20Dc%20-%20Ac%20250V%2010Ka%20?unique=092a2ee,chint-103
NL1-63 6KA 2P 25A 300MA Int. Diferencial 2P 25A 230Vac 300Ma T. A (Inmunizado),NL1-63 6KA 2P 25A 300MA Int. Diferencial 2P 25A 230Vac 300Ma T. A (Inmunizado),81.99,"Código: 200393
CHINT
Ref./Fab: NL1-63 6KA 2P 25A 300MA
Cant.Disponible: 32
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 81.99",https://store.grupocoinp.com/web/image/product.product/16796/image_1024/%5BNL1-63%206KA%202P%2025A%20300MA%5D%20Int.%20Diferencial%202P%2025A%20230Vac%20300Ma%20T.%20A%20%28Inmunizado%29?unique=f80835d,chint-103
NL1-63 6KA 4P 40A 300mA / A Int. Diferencial Nl1-63 - 4P / 40A 300Ma Type A 6Ka Inmunizado,NL1-63 6KA 4P 40A 300mA / A Int. Diferencial Nl1-63 - 4P / 40A 300Ma Type A 6Ka Inmunizado,124.66,"Código: 200400
CHINT
Ref./Fab: NL1-63 6KA 4P 40A 300mA / A
Cant.Disponible: 3
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 124.66",https://store.grupocoinp.com/web/image/product.product/16797/image_1024/%5BNL1-63%206KA%204P%2040A%20%20300mA%20-%20A%5D%20Int.%20Diferencial%20Nl1-63%20-%204P%20-%2040A%20300Ma%20Type%20A%206Ka%20Inmunizado?unique=dc5ed1b,chint-103
NM8-125S/25/3 Interruptor Automatico Caja Moldeada 3P Reg. 20-25A 50Ka 415Vac Nm8 (0.8-1 In),NM8-125S/25/3 Interruptor Automatico Caja Moldeada 3P Reg. 20-25A 50Ka 415Vac Nm8 (0.8-1 In),306.16,"Código: 149680
CHINT
Ref./Fab: NM8-125S/25/3
Cant.Disponible: 1
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 306.16",https://store.grupocoinp.com/web/image/product.product/16798/image_1024/%5BNM8-125S-25-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%2020-25A%2050Ka%20415Vac%20Nm8%20%280.8-1%20In%29?unique=41e44b1,chint-103
NM8N-125S/25/3 Interruptor Automatico Caja Moldeada 3P Reg. 25A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-125S/25/3 Interruptor Automatico Caja Moldeada 3P Reg. 25A 50Ka 415Vac Nm8N (0.7-1 In),389.64,"Código: 271583
CHINT
Ref./Fab: NM8N-125S/25/3
Cant.Disponible: 3
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 389.64",https://store.grupocoinp.com/web/image/product.product/16799/image_1024/%5BNM8N-125S-25-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%2025A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=15018cb,chint-103
NM8N-125S/32/3 Interruptor Automatico Caja Moldeada 3P Reg. 32A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-125S/32/3 Interruptor Automatico Caja Moldeada 3P Reg. 32A 50Ka 415Vac Nm8N (0.7-1 In),389.64,"Código: 271584
CHINT
Ref./Fab: NM8N-125S/32/3
Cant.Disponible: 3
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 389.64",https://store.grupocoinp.com/web/image/product.product/16800/image_1024/%5BNM8N-125S-32-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%2032A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=0759bcd,chint-103
NM8N-125S/40/3 Interruptor Automatico Caja Moldeada 3P Reg. 40A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-125S/40/3 Interruptor Automatico Caja Moldeada 3P Reg. 40A 50Ka 415Vac Nm8N (0.7-1 In),389.64,"Código: 271585
CHINT
Ref./Fab: NM8N-125S/40/3
Cant.Disponible: 1
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 389.64",https://store.grupocoinp.com/web/image/product.product/16801/image_1024/%5BNM8N-125S-40-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%2040A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=b2dec16,chint-103
NM8N-125S/50/3 Interruptor Automatico Caja Moldeada 3P Reg. 50A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-125S/50/3 Interruptor Automatico Caja Moldeada 3P Reg. 50A 50Ka 415Vac Nm8N (0.7-1 In),389.64,"Código: 271586
CHINT
Ref./Fab: NM8N-125S/50/3
Cant.Disponible: 1
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 389.64",https://store.grupocoinp.com/web/image/product.product/16802/image_1024/%5BNM8N-125S-50-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%2050A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=1f59966,chint-103
NM8N-125S/63/3 Interruptor Automatico Caja Moldeada 3P Reg. 63A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-125S/63/3 Interruptor Automatico Caja Moldeada 3P Reg. 63A 50Ka 415Vac Nm8N (0.7-1 In),389.64,"Código: 271587
CHINT
Ref./Fab: NM8N-125S/63/3
Cant.Disponible: 2
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 389.64",https://store.grupocoinp.com/web/image/product.product/16803/image_1024/%5BNM8N-125S-63-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%2063A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=84ff8aa,chint-103
NM8N-125S/80/3 Interruptor Automatico Caja Moldeada 3P Reg. 80A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-125S/80/3 Interruptor Automatico Caja Moldeada 3P Reg. 80A 50Ka 415Vac Nm8N (0.7-1 In),389.64,"Código: 271588
CHINT
Ref./Fab: NM8N-125S/80/3
Cant.Disponible: 6
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 389.64",https://store.grupocoinp.com/web/image/product.product/16804/image_1024/%5BNM8N-125S-80-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%2080A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=679c7e0,chint-103
NM8N-125S/100/3 Interruptor Automatico Caja Moldeada 3P Reg. 100A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-125S/100/3 Interruptor Automatico Caja Moldeada 3P Reg. 100A 50Ka 415Vac Nm8N (0.7-1 In),389.64,"Código: 271589
CHINT
Ref./Fab: NM8N-125S/100/3
Cant.Disponible: 1
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 389.64",https://store.grupocoinp.com/web/image/product.product/16805/image_1024/%5BNM8N-125S-100-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20100A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=20a38f6,chint-103
NM8N-125S/125/3 Interruptor Automatico Caja Moldeada 3P Reg. 125A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-125S/125/3 Interruptor Automatico Caja Moldeada 3P Reg. 125A 50Ka 415Vac Nm8N (0.7-1 In),389.64,"Código: 271590
CHINT
Ref./Fab: NM8N-125S/125/3
Cant.Disponible: 3
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 389.64",https://store.grupocoinp.com/web/image/product.product/16806/image_1024/%5BNM8N-125S-125-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20125A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=406c2a6,chint-103
NM8N-250S/160/3 Interruptor Automatico Caja Moldeada 3P Reg. 160A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-250S/160/3 Interruptor Automatico Caja Moldeada 3P Reg. 160A 50Ka 415Vac Nm8N (0.7-1 In),541.5,"Código: 271172
CHINT
Ref./Fab: NM8N-250S/160/3
Cant.Disponible: 3
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 541.50",https://store.grupocoinp.com/web/image/product.product/16807/image_1024/%5BNM8N-250S-160-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20160A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=9dca7c6,chint-103
NM8N-250S/180/3 Interruptor Automatico Caja Moldeada 3P Reg. 180A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-250S/180/3 Interruptor Automatico Caja Moldeada 3P Reg. 180A 50Ka 415Vac Nm8N (0.7-1 In),541.5,"Código: 271173
CHINT
Ref./Fab: NM8N-250S/180/3
Cant.Disponible: 1
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 541.50",https://store.grupocoinp.com/web/image/product.product/16808/image_1024/%5BNM8N-250S-180-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20180A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=981e449,chint-103
NM8N-250S/200/3 Interruptor Automatico Caja Moldeada 3P Reg. 200A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-250S/200/3 Interruptor Automatico Caja Moldeada 3P Reg. 200A 50Ka 415Vac Nm8N (0.7-1 In),541.5,"Código: 271174
CHINT
Ref./Fab: NM8N-250S/200/3
Cant.Disponible: 2
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 541.50",https://store.grupocoinp.com/web/image/product.product/16809/image_1024/%5BNM8N-250S-200-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20200A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=95c3630,chint-103
NM8N-250S/225/3 Interruptor Automatico Caja Moldeada 3P Reg. 225A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-250S/225/3 Interruptor Automatico Caja Moldeada 3P Reg. 225A 50Ka 415Vac Nm8N (0.7-1 In),541.5,"Código: 271175
CHINT
Ref./Fab: NM8N-250S/225/3
Cant.Disponible: 1
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 541.50",https://store.grupocoinp.com/web/image/product.product/16810/image_1024/%5BNM8N-250S-225-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20225A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=06abd14,chint-103
NM8N-250S/250/3 Interruptor Automatico Caja Moldeada 3P Reg. 250A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-250S/250/3 Interruptor Automatico Caja Moldeada 3P Reg. 250A 50Ka 415Vac Nm8N (0.7-1 In),541.5,"Código: 271176
CHINT
Ref./Fab: NM8N-250S/250/3
Cant.Disponible: 7
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 541.50",https://store.grupocoinp.com/web/image/product.product/16811/image_1024/%5BNM8N-250S-250-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20250A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=bdae3ea,chint-103
NM8N-400S/315/3 Interruptor Automatico Caja Moldeada 3P Reg. 315A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-400S/315/3 Interruptor Automatico Caja Moldeada 3P Reg. 315A 50Ka 415Vac Nm8N (0.7-1 In),1247.15,"Código: 268948
CHINT
Ref./Fab: NM8N-400S/315/3
Cant.Disponible: 1
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 1,247.15",https://store.grupocoinp.com/web/image/product.product/16812/image_1024/%5BNM8N-400S-315-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20315A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=736f847,chint-103
NM8N-400S/350/3 Interruptor Automatico Caja Moldeada 3P Reg. 350A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-400S/350/3 Interruptor Automatico Caja Moldeada 3P Reg. 350A 50Ka 415Vac Nm8N (0.7-1 In),1247.15,"Código: 268949
CHINT
Ref./Fab: NM8N-400S/350/3
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,247.15",https://store.grupocoinp.com/web/image/product.product/16813/image_1024/%5BNM8N-400S-350-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20350A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=35017eb,chint-103
NM8N-400S/400/3 Interruptor Automatico Caja Moldeada 3P Reg. 400A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-400S/400/3 Interruptor Automatico Caja Moldeada 3P Reg. 400A 50Ka 415Vac Nm8N (0.7-1 In),1247.15,"Código: 268950
CHINT
Ref./Fab: NM8N-400S/400/3
Cant.Disponible: 5
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 1,247.15",https://store.grupocoinp.com/web/image/product.product/16814/image_1024/%5BNM8N-400S-400-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20400A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=3948fe8,chint-103
NM8N-630S/500/3 Interruptor Automatico Caja Moldeada 3P Reg. 350 - 500A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-630S/500/3 Interruptor Automatico Caja Moldeada 3P Reg. 350 - 500A 50Ka 415Vac Nm8N (0.7-1 In),1348.19,"Código: 269252
CHINT
Ref./Fab: NM8N-630S/500/3
Cant.Disponible: 1
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 1,348.19",https://store.grupocoinp.com/web/image/product.product/16815/image_1024/%5BNM8N-630S-500-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20350%20-%20500A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=13ed2dd,chint-103
NM8N-800S/630/3 Interruptor Automatico Caja Moldeada 3P Reg. 441 - 630A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-800S/630/3 Interruptor Automatico Caja Moldeada 3P Reg. 441 - 630A 50Ka 415Vac Nm8N (0.7-1 In),2926.74,"Código: 272927
CHINT
Ref./Fab: NM8N-800S/630/3
Cant.Disponible: 8
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 2,926.74",https://store.grupocoinp.com/web/image/product.product/16816/image_1024/%5BNM8N-800S-630-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20441%20-%20630A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=b931161,chint-103
NM8N-800S/700/3 Interruptor Automatico Caja Moldeada 3P Reg. 490 - 700A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-800S/700/3 Interruptor Automatico Caja Moldeada 3P Reg. 490 - 700A 50Ka 415Vac Nm8N (0.7-1 In),2926.74,"Código: 272928
CHINT
Ref./Fab: NM8N-800S/700/3
Cant.Disponible: 1
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 2,926.74",https://store.grupocoinp.com/web/image/product.product/16817/image_1024/%5BNM8N-800S-700-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20490%20-%20700A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=bed088b,chint-103
NM8N-800S/800/3 100Ka Llave De Fuerza 3P Nm8N-800S 800A (0.4-1 In) 415V:100Ka 320 – 800 Amp. 272929,NM8N-800S/800/3 100Ka Llave De Fuerza 3P Nm8N-800S 800A (0.4-1 In) 415V:100Ka 320 – 800 Amp. 272929,3205.61,"Código: 273034
CHINT
Ref./Fab: NM8N-800S/800/3 100Ka
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 3,205.61",https://store.grupocoinp.com/web/image/product.product/16818/image_1024/%5BNM8N-800S-800-3%20100Ka%5D%20Llave%20De%20Fuerza%203P%20Nm8N-800S%20800A%20%280.4-1%20In%29%20415V:100Ka%0A320%20%E2%80%93%20800%20Amp.%20%20%20272929?unique=4e3e1f6,chint-103
NM8N-630H/630/3 Interruptor Automatico Caja Moldeada 3P Reg. 252 - 630A 50Ka 415Vac Nm8N (0.7-1 In),NM8N-630H/630/3 Interruptor Automatico Caja Moldeada 3P Reg. 252 - 630A 50Ka 415Vac Nm8N (0.7-1 In),1695.06,"Código: 269438
CHINT
Ref./Fab: NM8N-630H/630/3
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,695.06",https://store.grupocoinp.com/web/image/product.product/16819/image_1024/%5BNM8N-630H-630-3%5D%20Interruptor%20Automatico%20Caja%20Moldeada%203P%20Reg.%20252%20-%20630A%2050Ka%20415Vac%20Nm8N%20%280.7-1%20In%29?unique=6f12b90,chint-103
NC1-6511 380V Contactor Potencia Magnetico 3P 65A Ac3 Bob 380Vac 1Na + 1Nc 30Kw,NC1-6511 380V Contactor Potencia Magnetico 3P 65A Ac3 Bob 380Vac 1Na + 1Nc 30Kw,157.61,"Código: 222725
CHINT
Ref./Fab: NC1-6511 380V
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 157.61",https://store.grupocoinp.com/web/image/product.product/16820/image_1024/%5BNC1-6511%20380V%5D%20Contactor%20Potencia%20Magnetico%203P%2065A%20Ac3%20Bob%20380Vac%201Na%20+%201Nc%2030Kw?unique=1c08fa9,chint-103
"NXRC-4C 220V Contactor Auxiliar 4Nc, Ac 220 V, 50/60 Hz Rele De Control","NXRC-4C 220V Contactor Auxiliar 4Nc, Ac 220 V, 50/60 Hz Rele De Control",26.07,"Código: 930057
CHINT
Ref./Fab: NXRC-4C 220V
Cant.Disponible: 3
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 26.07",https://store.grupocoinp.com/web/image/product.product/16821/image_1024/%5BNXRC-4C%20220V%5D%20Contactor%20Auxiliar%204Nc%2C%20Ac%20220%20V%2C%2050-60%20Hz%20%20Rele%20De%20Control?unique=8d4acd2,chint-103
CJ19-2511 25A Contactor Para Correcion De Factor De Potencia 25A 220V (12Kvar) 60Hz 244274,CJ19-2511 25A Contactor Para Correcion De Factor De Potencia 25A 220V (12Kvar) 60Hz 244274,55.73,"Código: 243764
CHINT
Ref./Fab: CJ19-2511 25A
Cant.Disponible: 10
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 55.73",https://store.grupocoinp.com/web/image/product.product/16822/image_1024/%5BCJ19-2511%2025A%5D%20Contactor%20Para%20Correcion%20De%20Factor%20De%20Potencia%2025A%20220V%20%2812Kvar%29%2060Hz%20244274?unique=e96068f,chint-103
CJ19-3211 32A Contactor Para Correcion De Factor De Potencia 32A 220V (18Kvar) 60Hz,CJ19-3211 32A Contactor Para Correcion De Factor De Potencia 32A 220V (18Kvar) 60Hz,48.63,"Código: 244284
CHINT
Ref./Fab: CJ19-3211 32A
Cant.Disponible: 11
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 48.63",https://store.grupocoinp.com/web/image/product.product/16823/image_1024/%5BCJ19-3211%2032A%5D%20Contactor%20Para%20Correcion%20De%20Factor%20De%20Potencia%2032A%20220V%20%2818Kvar%29%2060Hz?unique=552578f,chint-103
CJ19-4311 43A Contactor Para Correcion De Factor De Potencia 43A 220V (20Kvar) 60Hz,CJ19-4311 43A Contactor Para Correcion De Factor De Potencia 43A 220V (20Kvar) 60Hz,151.18,"Código: 244290
CHINT
Ref./Fab: CJ19-4311 43A
Cant.Disponible: 2
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 151.18",https://store.grupocoinp.com/web/image/product.product/16824/image_1024/%5BCJ19-4311%2043A%5D%20Contactor%20Para%20Correcion%20De%20Factor%20De%20Potencia%2043A%20220V%20%2820Kvar%29%2060Hz?unique=a01c39f,chint-103
CJ19-6321 63A Contactor Para Correcion De Factor De Potencia 63A 220V (30Kvar) 60Hz,CJ19-6321 63A Contactor Para Correcion De Factor De Potencia 63A 220V (30Kvar) 60Hz,184.19,"Código: 244121
CHINT
Ref./Fab: CJ19-6321 63A
Cant.Disponible: 44
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 184.19",https://store.grupocoinp.com/web/image/product.product/16825/image_1024/%5BCJ19-6321%2063A%5D%20Contactor%20Para%20Correcion%20De%20Factor%20De%20Potencia%2063A%20220V%20%2830Kvar%29%2060Hz?unique=b09a9db,chint-103
CJ19-9521 95A Contactor Para Correcion De Factor De Potencia 95A 220V (40Kvar) 60Hz,CJ19-9521 95A Contactor Para Correcion De Factor De Potencia 95A 220V (40Kvar) 60Hz,191.02,"Código: 244201
CHINT
Ref./Fab: CJ19-9521 95A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 191.02",https://store.grupocoinp.com/web/image/product.product/16826/image_1024/%5BCJ19-9521%2095A%5D%20Contactor%20Para%20Correcion%20De%20Factor%20De%20Potencia%2095A%20220V%20%2840Kvar%29%2060Hz?unique=73b9813,chint-103
"CJX2-40-95 380V-1 Bobina 380V, 50/60 Hz. Para Cont. Nc1 40-95","CJX2-40-95 380V-1 Bobina 380V, 50/60 Hz. Para Cont. Nc1 40-95",43.59,"Código: 176867
CHINT
Ref./Fab: CJX2-40-95 380V-1
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 43.59",https://store.grupocoinp.com/web/image/product.product/16827/image_1024/%5BCJX2-40-95%20380V-1%5D%20Bobina%20380V%2C%2050-60%20Hz.%20Para%20Cont.%20Nc1%2040-95?unique=da37b3e,chint-103
"NXA32S16-AF3- AC220/230/240(RF) Interruptor De Potencia 3X1600Amp, 380V/80Ka, 440/70Ka. Contr. Inteligente T. A - Motorizado, Fijo, Con Bob. De Apertura","NXA32S16-AF3- AC220/230/240(RF) Interruptor De Potencia 3X1600Amp, 380V/80Ka, 440/70Ka. Contr. Inteligente T. A - Motorizado, Fijo, Con Bob. De Apertura",8048.9,"Código: 108564
CHINT
Ref./Fab: NXA32S16-AF3- AC220/230/240(RF)
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 8,048.90",https://store.grupocoinp.com/web/image/product.product/16828/image_1024/%5BNXA32S16-AF3-%20AC220-230-240%28RF%29%5D%20Interruptor%20De%20Potencia%203X1600Amp%2C%20380V-80Ka%2C%20440-70Ka.%20Contr.%20Inteligente%20T.%20A%20-%20Motorizado%2C%20Fijo%2C%20Con%20Bob.%20De%20Apertura?unique=b4adf1f,chint-103
"NXA32S20-AF3- AC220/230/240(RF) Interruptor De Potencia 3X2000Amp, 380V/80Ka, 440/70Ka. Contr. Inteligente T. A - Motorizado, Fijo, Con Bob. De Apertura","NXA32S20-AF3- AC220/230/240(RF) Interruptor De Potencia 3X2000Amp, 380V/80Ka, 440/70Ka. Contr. Inteligente T. A - Motorizado, Fijo, Con Bob. De Apertura",8048.9,"Código: 108572
CHINT
Ref./Fab: NXA32S20-AF3- AC220/230/240(RF)
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 8,048.90",https://store.grupocoinp.com/web/image/product.product/16829/image_1024/%5BNXA32S20-AF3-%20AC220-230-240%28RF%29%5D%20Interruptor%20De%20Potencia%203X2000Amp%2C%20380V-80Ka%2C%20440-70Ka.%20Contr.%20Inteligente%20T.%20A%20-%20Motorizado%2C%20Fijo%2C%20Con%20Bob.%20De%20Apertura?unique=b502a49,chint-103
"NXA32S25-AF3- AC220/230/240(RF) Interruptor De Potencia 3X2500Amp, 380V/80Ka, 440/70Ka. Contr. Inteligente T. A - Motorizado, Fijo, Con Bob. De Apertura","NXA32S25-AF3- AC220/230/240(RF) Interruptor De Potencia 3X2500Amp, 380V/80Ka, 440/70Ka. Contr. Inteligente T. A - Motorizado, Fijo, Con Bob. De Apertura",8048.9,"Código: 108580
CHINT
Ref./Fab: NXA32S25-AF3- AC220/230/240(RF)
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 8,048.90",https://store.grupocoinp.com/web/image/product.product/16830/image_1024/%5BNXA32S25-AF3-%20AC220-230-240%28RF%29%5D%20Interruptor%20De%20Potencia%203X2500Amp%2C%20380V-80Ka%2C%20440-70Ka.%20Contr.%20Inteligente%20T.%20A%20-%20Motorizado%2C%20Fijo%2C%20Con%20Bob.%20De%20Apertura?unique=88fb319,chint-103
NA1-2000-6300 Bobina De Minima Tension 220V Para Na1 Asuvt Ac220/230V,NA1-2000-6300 Bobina De Minima Tension 220V Para Na1 Asuvt Ac220/230V,432.1,"Código: 102848
CHINT
Ref./Fab: NA1-2000-6300
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 432.10",https://store.grupocoinp.com/web/image/product.product/16831/image_1024/%5BNA1-2000-6300%5D%20Bobina%20De%20Minima%20Tension%20220V%20Para%20Na1%20%20Asuvt%20Ac220-230V?unique=8acb7eb,chint-103
